7/1/2017,930.5
8/1/2017,939.330017
9/1/2017,959.109985
10/1/2017,1016.640015
11/1/2017,1021.409973
12/1/2017,1046.400024
1/1/2018,1169.939941
2/1/2018,1104.72998
3/1/2018,1031.790039
4/1/2018,1017.330017
5/1/2018,1084.98999
6/1/2018,1123.859985
